,raw_name,label,pre_class_win0,pre_class_win1,pre_class_win2,pre_class_win3,pre_class_win4,pre_class_win5,pre_class_win6,pre_class_win7,pre_class_win8,pre_class_win9,pre_class_win10,pre_class_win11,pre_class_win12,pre_class_win13,pre_class_win14,pre_class_win15,pre_class_win16,pre_class_win17,pre_class_win18,pre_class_win19,pre_class_win20,pre_class_win21,pre_class_win22,pre_class_win23,pre_class_win24,pre_prob_win0,pre_prob_win1,pre_prob_win2,pre_prob_win3,pre_prob_win4,pre_prob_win5,pre_prob_win6,pre_prob_win7,pre_prob_win8,pre_prob_win9,pre_prob_win10,pre_prob_win11,pre_prob_win12,pre_prob_win13,pre_prob_win14,pre_prob_win15,pre_prob_win16,pre_prob_win17,pre_prob_win18,pre_prob_win19,pre_prob_win20,pre_prob_win21,pre_prob_win22,pre_prob_win23,pre_prob_win24,label
40,C20181006sunyt_TPD_DIA_vb36_14_1_350_1800_B,B,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.030362502,0.47843307,0.24759969,0.44034097,0.99994385,0.3055253,0.14275828,0.34068874,0.004937979,0.001482461,0.07256011,0.000131803,0.002620481,0.32824972,0.003867082,0.068991736,0.35443637,0.77663755,0.06365338,0.00026191,0.28533387,0.020962363,8.94E-06,0.003073254,0.1919497,0
41,A20180929sunyt_TPD_DIA_vb18_3_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Malignant,Benign,Malignant,Malignant,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,0.014820819,0.121850215,0.27843177,0.16519323,0.000112216,0.60151285,0.69276005,0.79711515,0.094704166,0.95861745,0.11340878,0.9967841,0.20915987,0.9274433,0.8043596,0.1957807,0.38242066,0.85083616,0.24440397,0.13225192,0.000144205,0.06547579,0.6971019,0.95135266,0.001165779,0
42,B20180618sunyt_TPD_DIA_b47_13_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000178076,0.017260287,0.22160384,0.05629937,9.43E-05,0.21246016,0.000134079,0.01482703,0.002279383,0.00012152,0.002202891,3.37E-05,0.001100243,0.00552295,3.31E-06,0.005419832,0.31233767,0.006138471,0.000622713,5.05E-05,7.00E-06,0.000423461,0.033451386,5.84E-06,0.000117093,0
43,B20181004sunyt_TPD_DIA_vb32_13_1_350_1800_B,B,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.023401327,0.7605145,0.21529576,0.17929152,0.003951926,0.3931559,0.000270374,0.31994358,0.0108993,0.00055604,0.07359188,0.8277933,0.114406645,0.13978492,0.07587259,0.033931475,0.36324814,0.06638722,0.42260757,6.25E-06,0.007934297,0.002280517,0.000417511,0.07410017,0.000451071,0
44,C20180929sunyt_TPD_DIA_vb19_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,0.002656324,0.11036821,0.21146344,0.4051613,0.012678462,0.06243047,0.006898191,0.073636495,0.029252728,4.33E-05,0.07867046,0.00134197,0.9415958,0.30985734,0.4315088,0.026953869,0.39027226,0.15368252,0.005433577,7.69E-06,0.001043345,0.07336298,0.00101375,0.000125065,0.78710616,0
45,B20180807sunyt_TPD_DIA_b11_1_1_350_1800_B,B,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.013751054,0.6660554,0.3149071,0.07115706,0.27438518,0.20948607,0.001644392,0.02876858,0.01342502,2.77E-05,0.003559151,0.011506414,0.00033615,0.036925875,0.26626194,0.003973468,0.32259202,0.02751109,0.003591063,0.32328463,2.67E-05,0.000371019,1.45E-05,5.83E-06,0.004212711,0
46,B20180812sunyt_TPD_DIA_b58_15_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000898866,0.46067312,0.092236444,0.08343476,1.61E-05,0.050476175,0.000147265,0.016304245,0.005788729,2.14E-05,0.002861809,2.79E-05,2.22E-05,0.015436375,0.000311624,0.0013388,0.08907347,0.09574716,0.001942736,8.08E-05,0.065387495,0.018348962,1.38E-05,0.000370206,0.000156135,0
47,B20180921sunyt_TPD_DIA_vb4_5_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.001599892,0.05427957,0.14887851,0.13839532,5.90E-05,0.083394945,8.43E-05,0.21115375,0.012123282,0.00036375,0.06740827,0.001038486,0.002117155,0.001977023,6.86E-05,0.007624402,0.09071963,0.42479333,0.04500713,0.03544376,0.001511232,0.19207053,0.020394413,5.97E-05,0.12833726,0
48,B20180723sunyt_TPD_DIA_b79_10_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000258702,0.056868277,0.07241255,0.06202857,1.52E-05,0.015863212,7.22E-05,0.004363275,0.000888017,7.42E-06,0.000769334,7.31E-05,0.000140583,0.000580735,1.65E-05,0.007086158,0.039953012,0.010460193,0.002740224,3.17E-05,3.64E-05,0.003093224,1.41E-05,2.47E-06,0.001469221,0
49,B20181002sunyt_TPD_DIA_vb26_7_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000276565,0.08423204,0.11846071,0.115402184,0.000196799,0.07355161,0.000431661,0.029910928,0.017136589,4.52E-06,0.003176033,1.68E-05,0.0274354,0.009172219,3.73E-06,0.001297834,0.14587128,0.042607926,0.020847687,7.72E-06,0.00012034,0.02182021,6.36E-07,0.000595072,2.93E-05,0
